predictors,order,snr_cut,sidelobe_cut,n,n_detected,loglik,McFadden_R2,CoxSnell_R2,Nagelkerke_R2,Brier,SumSqPearson,marginalized,cv_brier_mean,cv_brier_std,cv_auc_mean,cv_auc_std,cv_folds
fluence-scattering_time-width-dm,6,12.0,5.0,550319,64171,-126223.89605005874,0.3630689128667681,0.12255813749756761,0.40528472080059136,0.07328536258061802,339171.05309108994,False,0.07342749711421204,0.00017643517627740233,0.9016568731528727,0.0006658214343107455,5
